CMDLINE python3 ../src/time_test.py -m CS -f ../examples/little_prog_bad_10000.rlang -t 1
MEM 2.085938 1604852975.5046
MEM 10.453125 1604852975.6049
MEM 14.937500 1604852975.7053
MEM 15.195312 1604852975.8056
MEM 15.195312 1604852975.9059
MEM 15.195312 1604852976.0061
MEM 14.601562 1604852976.1066
MEM 17.187500 1604852976.2070
MEM 17.187500 1604852976.3073
MEM 17.437500 1604852976.4076
MEM 17.437500 1604852976.5079
MEM 17.687500 1604852976.6083
MEM 17.187500 1604852976.7085
MEM 17.187500 1604852976.8089
MEM 17.437500 1604852976.9093
MEM 17.437500 1604852977.0096
MEM 17.687500 1604852977.1100
