CMDLINE python3 ../src/time_test.py -m CF -f ../examples/little_prog_bad_100000.rlang -t 1
MEM 2.066406 1604853272.4300
MEM 12.382812 1604853272.5303
MEM 15.214844 1604853272.6307
MEM 15.214844 1604853272.7310
MEM 15.214844 1604853272.8313
MEM 15.214844 1604853272.9316
MEM 18.714844 1604853273.0319
MEM 18.964844 1604853273.1322
MEM 19.214844 1604853273.2326
MEM 19.714844 1604853273.3330
MEM 19.964844 1604853273.4334
MEM 20.214844 1604853273.5338
MEM 20.464844 1604853273.6341
MEM 20.714844 1604853273.7345
MEM 20.714844 1604853273.8348
MEM 20.964844 1604853273.9352
MEM 21.214844 1604853274.0356
MEM 21.214844 1604853274.1360
MEM 21.464844 1604853274.2366
MEM 21.464844 1604853274.3370
MEM 21.714844 1604853274.4373
MEM 21.964844 1604853274.5377
MEM 21.964844 1604853274.6381
MEM 22.214844 1604853274.7384
MEM 22.214844 1604853274.8388
MEM 22.464844 1604853274.9392
MEM 22.464844 1604853275.0396
MEM 22.714844 1604853275.1400
MEM 22.714844 1604853275.2404
MEM 22.964844 1604853275.3408
MEM 22.964844 1604853275.4412
MEM 23.214844 1604853275.5416
MEM 23.214844 1604853275.6419
MEM 23.214844 1604853275.7424
MEM 23.464844 1604853275.8427
MEM 23.464844 1604853275.9430
MEM 23.714844 1604853276.0434
MEM 23.714844 1604853276.1437
MEM 23.714844 1604853276.2441
MEM 23.964844 1604853276.3444
MEM 23.964844 1604853276.4448
MEM 23.964844 1604853276.5452
MEM 24.214844 1604853276.6455
MEM 24.214844 1604853276.7459
MEM 24.214844 1604853276.8462
MEM 24.464844 1604853276.9466
MEM 24.464844 1604853277.0469
MEM 24.464844 1604853277.1473
MEM 24.464844 1604853277.2476
MEM 24.714844 1604853277.3480
MEM 24.714844 1604853277.4484
MEM 24.714844 1604853277.5489
MEM 24.976562 1604853277.6492
MEM 24.976562 1604853277.7496
MEM 24.976562 1604853277.8500
MEM 25.230469 1604853277.9504
MEM 25.250000 1604853278.0508
MEM 25.250000 1604853278.1512
MEM 25.250000 1604853278.2515
MEM 25.503906 1604853278.3519
MEM 25.523438 1604853278.4523
MEM 25.523438 1604853278.5526
MEM 25.523438 1604853278.6530
MEM 25.777344 1604853278.7533
MEM 25.800781 1604853278.8537
MEM 25.800781 1604853278.9541
MEM 25.800781 1604853279.0544
MEM 25.800781 1604853279.1548
MEM 26.074219 1604853279.2551
MEM 26.074219 1604853279.3555
MEM 26.074219 1604853279.4559
MEM 26.074219 1604853279.5563
MEM 26.328125 1604853279.6566
MEM 26.347656 1604853279.7570
MEM 26.347656 1604853279.8574
MEM 26.347656 1604853279.9577
MEM 26.347656 1604853280.0582
MEM 26.621094 1604853280.1586
MEM 26.621094 1604853280.2590
MEM 26.621094 1604853280.3595
MEM 26.621094 1604853280.4599
MEM 26.621094 1604853280.5603
MEM 26.898438 1604853280.6607
MEM 26.898438 1604853280.7612
MEM 26.898438 1604853280.8616
MEM 26.898438 1604853280.9620
MEM 26.898438 1604853281.0625
MEM 27.152344 1604853281.1629
MEM 27.171875 1604853281.2633
MEM 27.171875 1604853281.3638
MEM 27.171875 1604853281.4642
MEM 27.171875 1604853281.5646
MEM 27.171875 1604853281.6650
MEM 27.445312 1604853281.7655
MEM 27.445312 1604853281.8659
MEM 27.445312 1604853281.9665
MEM 27.445312 1604853282.0669
MEM 27.445312 1604853282.1674
MEM 27.445312 1604853282.2678
MEM 27.718750 1604853282.3682
MEM 27.718750 1604853282.4687
MEM 27.718750 1604853282.5691
MEM 27.718750 1604853282.6697
MEM 27.718750 1604853282.7702
MEM 27.718750 1604853282.8706
MEM 27.972656 1604853282.9711
MEM 27.996094 1604853283.0715
MEM 27.996094 1604853283.1719
MEM 27.996094 1604853283.2724
MEM 27.996094 1604853283.3728
MEM 27.996094 1604853283.4733
MEM 27.996094 1604853283.5737
MEM 28.269531 1604853283.6742
MEM 28.269531 1604853283.7746
MEM 28.269531 1604853283.8751
MEM 28.269531 1604853283.9756
MEM 28.269531 1604853284.0760
MEM 28.269531 1604853284.1764
MEM 28.523438 1604853284.2769
MEM 28.542969 1604853284.3774
MEM 28.542969 1604853284.4778
MEM 28.542969 1604853284.5783
MEM 28.542969 1604853284.6787
MEM 28.542969 1604853284.7791
MEM 28.542969 1604853284.8796
MEM 28.796875 1604853284.9801
MEM 28.816406 1604853285.0805
MEM 28.816406 1604853285.1810
MEM 28.816406 1604853285.2814
MEM 28.816406 1604853285.3819
MEM 28.816406 1604853285.4823
MEM 28.816406 1604853285.5828
MEM 28.816406 1604853285.6832
MEM 29.093750 1604853285.7837
MEM 29.093750 1604853285.8842
MEM 29.093750 1604853285.9846
MEM 29.093750 1604853286.0851
MEM 29.093750 1604853286.1856
MEM 29.093750 1604853286.2861
MEM 29.093750 1604853286.3866
MEM 29.093750 1604853286.4870
MEM 29.367188 1604853286.5875
MEM 29.367188 1604853286.6880
MEM 29.367188 1604853286.7915
MEM 29.367188 1604853286.8919
MEM 29.367188 1604853286.9924
MEM 29.367188 1604853287.0928
MEM 29.367188 1604853287.1933
MEM 29.621094 1604853287.2937
MEM 29.640625 1604853287.3942
MEM 29.640625 1604853287.4947
MEM 29.640625 1604853287.5951
MEM 29.640625 1604853287.6956
MEM 29.640625 1604853287.7963
MEM 29.640625 1604853287.8967
MEM 29.640625 1604853287.9972
MEM 29.640625 1604853288.0976
MEM 29.894531 1604853288.1981
MEM 29.914062 1604853288.2986
MEM 29.914062 1604853288.3990
MEM 29.914062 1604853288.4995
MEM 29.914062 1604853288.5999
MEM 29.914062 1604853288.7004
MEM 29.914062 1604853288.8009
MEM 29.914062 1604853288.9014
MEM 29.914062 1604853289.0019
MEM 30.191406 1604853289.1023
MEM 30.191406 1604853289.2028
MEM 30.191406 1604853289.3033
MEM 30.191406 1604853289.4038
MEM 30.191406 1604853289.5043
MEM 30.191406 1604853289.6048
MEM 30.191406 1604853289.7052
MEM 30.191406 1604853289.8057
MEM 30.191406 1604853289.9062
MEM 30.464844 1604853290.0069
MEM 30.464844 1604853290.1074
MEM 30.464844 1604853290.2079
MEM 30.464844 1604853290.3084
MEM 30.464844 1604853290.4087
MEM 30.464844 1604853290.5091
MEM 30.464844 1604853290.6095
MEM 30.464844 1604853290.7099
MEM 30.464844 1604853290.8103
MEM 30.718750 1604853290.9107
MEM 30.738281 1604853291.0111
MEM 30.738281 1604853291.1115
MEM 30.738281 1604853291.2119
MEM 30.738281 1604853291.3122
MEM 30.738281 1604853291.4126
MEM 30.738281 1604853291.5130
MEM 30.738281 1604853291.6134
MEM 30.738281 1604853291.7138
MEM 30.738281 1604853291.8142
MEM 31.011719 1604853291.9146
MEM 31.011719 1604853292.0151
MEM 31.011719 1604853292.1156
MEM 31.011719 1604853292.2160
MEM 31.011719 1604853292.3165
MEM 31.011719 1604853292.4170
MEM 31.011719 1604853292.5175
MEM 31.011719 1604853292.6180
MEM 31.011719 1604853292.7185
MEM 31.265625 1604853292.8189
MEM 31.289062 1604853292.9195
MEM 31.289062 1604853293.0200
MEM 31.289062 1604853293.1205
MEM 31.289062 1604853293.2210
MEM 31.289062 1604853293.3215
MEM 31.289062 1604853293.4219
MEM 31.289062 1604853293.5223
MEM 31.289062 1604853293.6228
MEM 31.289062 1604853293.7234
MEM 31.289062 1604853293.8239
MEM 31.562500 1604853293.9243
MEM 31.562500 1604853294.0246
MEM 31.562500 1604853294.1250
MEM 31.562500 1604853294.2254
MEM 31.562500 1604853294.3257
