CMDLINE python3 ../src/time_test.py -m CS -f ../examples/little_prog_bad_70000.rlang -t 1
MEM 2.019531 1605198214.8196
MEM 10.378906 1605198214.9200
MEM 13.761719 1605198215.0203
MEM 15.046875 1605198215.1206
MEM 15.046875 1605198215.2211
MEM 15.046875 1605198215.3223
MEM 15.046875 1605198215.4228
MEM 15.046875 1605198215.5232
MEM 16.500000 1605198215.6236
MEM 17.683594 1605198215.7240
MEM 17.683594 1605198215.8244
MEM 17.683594 1605198215.9247
MEM 17.933594 1605198216.0250
MEM 17.933594 1605198216.1253
MEM 18.183594 1605198216.2257
MEM 18.183594 1605198216.3260
MEM 18.183594 1605198216.4264
MEM 18.433594 1605198216.5267
MEM 18.433594 1605198216.6271
MEM 18.691406 1605198216.7274
MEM 18.691406 1605198216.8278
MEM 18.945312 1605198216.9282
MEM 18.972656 1605198217.0286
MEM 18.972656 1605198217.1290
MEM 19.250000 1605198217.2294
MEM 19.250000 1605198217.3298
MEM 19.503906 1605198217.4302
MEM 19.535156 1605198217.5305
MEM 19.535156 1605198217.6309
MEM 19.812500 1605198217.7312
MEM 19.812500 1605198217.8315
MEM 20.093750 1605198217.9318
MEM 20.093750 1605198218.0322
MEM 20.093750 1605198218.1325
MEM 20.371094 1605198218.2328
MEM 20.371094 1605198218.3331
MEM 20.652344 1605198218.4334
MEM 20.652344 1605198218.5338
MEM 20.906250 1605198218.6341
MEM 20.937500 1605198218.7344
MEM 20.937500 1605198218.8347
MEM 21.218750 1605198218.9351
MEM 21.218750 1605198219.0354
MEM 21.496094 1605198219.1357
MEM 21.496094 1605198219.2385
MEM 21.750000 1605198219.3389
MEM 21.781250 1605198219.4393
MEM 21.781250 1605198219.5397
MEM 22.062500 1605198219.6400
MEM 22.062500 1605198219.7405
MEM 22.343750 1605198219.8415
MEM 18.097656 1605198219.9420
MEM 18.097656 1605198220.0424
MEM 18.097656 1605198220.1428
MEM 18.347656 1605198220.2432
MEM 18.347656 1605198220.3435
MEM 18.597656 1605198220.4439
MEM 18.597656 1605198220.5441
MEM 18.847656 1605198220.6444
MEM 18.847656 1605198220.7448
MEM 18.847656 1605198220.8451
MEM 19.097656 1605198220.9455
MEM 19.097656 1605198221.0458
MEM 19.347656 1605198221.1462
MEM 19.347656 1605198221.2465
MEM 19.597656 1605198221.3469
MEM 19.597656 1605198221.4473
MEM 19.597656 1605198221.5477
MEM 19.847656 1605198221.6481
MEM 19.847656 1605198221.7485
MEM 20.097656 1605198221.8489
MEM 20.097656 1605198221.9492
MEM 20.097656 1605198222.0496
MEM 20.347656 1605198222.1499
MEM 20.347656 1605198222.2503
MEM 20.597656 1605198222.3506
MEM 20.597656 1605198222.4510
MEM 20.597656 1605198222.5514
MEM 20.847656 1605198222.6517
MEM 20.847656 1605198222.7521
MEM 21.097656 1605198222.8525
MEM 21.097656 1605198222.9529
MEM 21.097656 1605198223.0532
MEM 21.347656 1605198223.1536
MEM 21.347656 1605198223.2545
MEM 21.597656 1605198223.3548
MEM 21.597656 1605198223.4553
MEM 21.597656 1605198223.5557
MEM 21.847656 1605198223.6561
MEM 21.847656 1605198223.7565
MEM 22.097656 1605198223.8569
MEM 22.097656 1605198223.9573
MEM 22.347656 1605198224.0577
